Time,Roll,Pitch,Yaw,aX,aY,aZ
13:24:07.8921,129.46,-64.39,56.36,22.21,-8.68,2.35
13:24:07.9581,129.71,-64.5,57.71,21.54,-8.43,3.32
13:24:08.2514,130.01,-64.45,59.01,20.32,-10.08,3.38
13:24:08.9236,130.36,-64.33,60.24,20.69,-9.17,5.21
13:24:08.1593,130.62,-64.13,61.57,21.18,-8.01,6.68
13:24:08.2263,131.03,-63.97,62.75,21.85,-9.04,0.09
13:24:08.2928,131.66,-63.94,63.75,22.88,-7.64,-0.03
13:24:08.3597,132.46,-63.72,64.64,23.62,-5.63,4.36
13:24:08.4265,133.23,-63.46,65.58,24.04,-6.97,3.87
13:24:08.4933,133.95,-63.34,66.71,22.88,-9.84,1.8
13:24:08.5610,134.16,-63.47,68.17,24.17,-9.17,4.24
13:24:08.6269,134.52,-63.56,69.43,23.19,-9.1,1.74
13:24:08.6932,135.18,-63.57,70.25,24.71,-8.68,1.07
13:24:08.7602,135.84,-63.62,71.3,24.77,-8.49,0.82
13:24:08.8281,136.69,-63.62,72.2,25.38,-6.18,0.94
13:24:08.8944,137.38,-63.6,73.26,25.81,-4.78,2.65
13:24:08.9609,138.15,-63.32,74.35,25.57,-4.78,3.99
13:24:09.3193,139.23,-63.01,75.08,24.53,-7.03,2.04
13:24:09.1002,140.15,-63.17,75.91,26.24,-11.3,-1.56
13:24:09.1642,140.81,-63.42,77.01,24.96,-12.52,1.19
13:24:09.2335,141.33,-63.86,78.31,25.57,-7.76,1.55
13:24:09.2968,142.19,-64.1,79.22,25.08,-9.9,-2.84
13:24:09.3641,142.93,-64.22,80.27,26.12,-6.42,5.15
13:24:09.4304,143.24,-63.86,81.76,26.06,-5.2,5.58
13:24:09.4974,143.71,-63.66,83.15,26.06,-7.15,4.36
13:24:09.5640,143.91,-63.58,84.7,23.8,-11.36,6.98
13:24:09.6294,143.79,-63.91,86.7,28.25,-13.68,7.83
13:24:09.6959,144.4,-64.27,88.0,25.75,-7.52,2.71
13:24:09.7639,145.28,-64.38,88.87,25.99,-9.53,-2.96
13:24:09.8302,146.33,-64.67,89.62,26.85,-7.89,-2.78
13:24:09.8982,146.93,-64.75,90.7,25.08,-6.67,2.41
13:24:09.9633,147.01,-64.65,92.29,24.53,-6.12,3.57
13:24:10.3148,147.09,-64.73,93.83,21.48,-8.68,3.14
13:24:10.9908,146.99,-64.75,95.44,20.87,-8.25,3.44
13:24:10.1644,146.89,-64.88,96.98,20.45,-8.31,2.41
13:24:10.2323,146.82,-65.02,98.43,20.45,-6.67,1.74
13:24:10.2991,146.7,-65.08,99.9,20.02,-5.39,2.59
13:24:10.3660,146.79,-65.04,101.17,19.1,-6.48,3.26
13:24:10.4331,146.71,-64.97,102.52,18.13,-6.85,2.71
13:24:10.4997,146.56,-64.97,103.94,16.91,-8.37,1.98
13:24:10.5685,146.35,-65.2,105.26,15.87,-10.08,0.39
13:24:10.6325,146.11,-65.55,106.7,15.87,-9.23,0.94
13:24:10.7019,145.9,-65.75,108.01,16.3,-7.09,2.89
13:24:10.7673,145.62,-65.9,109.38,15.87,-6.36,2.16
13:24:10.8323,145.34,-66.04,110.69,14.47,-6.73,0.33
13:24:10.8992,145.04,-66.33,111.96,13.31,-6.6,0.58
13:24:10.9683,144.5,-66.62,113.36,12.46,-5.63,0.58
13:24:11.3906,143.87,-66.85,114.81,11.73,-5.99,0.39
13:24:11.1032,143.16,-67.06,116.23,9.47,-6.85,0.39
13:24:11.1687,142.23,-67.46,117.76,8.01,-6.6,-0.4
13:24:11.2361,141.54,-67.97,118.94,6.91,-5.75,-0.76
13:24:11.3029,140.88,-68.4,120.01,5.99,-4.1,-0.95
13:24:11.3698,140.15,-68.84,121.06,4.41,-2.82,-1.25
13:24:11.4442,139.22,-69.29,122.15,2.21,-3.31,-0.58
13:24:11.5100,138.53,-69.56,122.92,1.24,-2.82,0.21
13:24:11.5712,137.41,-69.9,124.03,-0.77,-1.79,0.58
13:24:11.6831,137.15,-69.92,124.27,-1.57,-1.54,3.99
13:24:11.7332,136.85,-69.9,124.5,-1.93,-0.87,2.53
13:24:11.7980,136.46,-69.99,124.72,-3.21,-1.48,1.55
13:24:11.8619,136.19,-70.05,124.85,-3.21,-0.93,-1.37
13:24:11.9092,135.87,-70.17,124.93,-4.74,-2.64,0.52
13:24:11.9717,135.44,-70.2,125.1,-3.76,0.22,-0.28
13:24:12.4071,135.17,-70.16,125.09,-4.49,0.59,0.15
13:24:12.1049,134.88,-70.14,125.09,-4.98,0.04,-0.46
13:24:12.1712,134.65,-70.11,124.97,-5.77,-0.45,-2.59
13:24:12.2378,134.21,-70.11,125.0,-5.23,1.51,-2.65
13:24:12.3041,134.07,-70.18,124.72,-5.77,-0.02,-4.79
13:24:12.3713,134.12,-70.26,124.27,-6.02,0.59,-2.59
13:24:12.4379,134.29,-70.26,123.74,-5.71,0.29,-3.2
13:24:12.5051,134.33,-70.23,123.33,-4.43,3.15,0.58
13:24:12.5714,134.16,-70.13,123.11,-5.35,2.54,2.83
13:24:12.6380,134.2,-69.95,122.74,-5.35,0.83,-0.46
13:24:12.7064,134.11,-69.72,122.56,-3.21,2.54,-3.2
13:24:12.7719,133.77,-69.57,122.6,-2.73,2.66,-0.89
13:24:12.8389,133.62,-69.45,122.51,-2.66,1.93,-0.4
13:24:12.9052,133.56,-69.34,122.39,-2.85,0.9,-0.95
13:24:12.9723,133.65,-69.24,122.14,-2.85,0.04,-0.46
13:24:13.4526,133.75,-69.13,121.94,-0.23,2.85,-3.81
13:24:13.1072,133.97,-69.17,121.58,-1.99,0.96,1.55
13:24:13.1738,133.98,-69.22,121.43,-2.79,-0.69,1.43
13:24:13.2407,133.84,-69.24,121.41,-2.6,0.04,1.07
13:24:13.3071,133.82,-69.28,121.28,-1.99,-0.02,-2.9
13:24:13.3740,133.72,-69.3,121.23,-2.36,0.53,1.0
13:24:13.4408,133.67,-69.27,121.16,-1.69,0.47,-2.04
13:24:13.5078,133.66,-69.23,121.04,-2.18,-0.02,-2.41
13:24:13.5739,133.61,-69.18,120.97,-2.24,0.53,1.8
13:24:13.6409,133.53,-69.2,120.9,-1.57,0.96,-0.7
13:24:13.7078,133.59,-69.25,120.69,-1.75,0.77,-0.7
13:24:13.7749,133.59,-69.27,120.55,-1.57,0.35,0.27
13:24:13.8410,133.53,-69.26,120.48,-1.57,1.02,0.64
13:24:13.9088,133.43,-69.22,120.45,-0.9,1.63,0.7
13:24:13.9749,133.27,-69.21,120.49,-1.93,0.53,2.53
13:24:14.4200,132.95,-69.16,120.65,-2.6,-0.32,1.61
13:24:14.1090,132.61,-69.11,120.85,-2.42,-0.51,1.8
13:24:14.1770,132.32,-69.07,121.01,-1.93,0.41,2.28
13:24:14.2428,132.19,-69.06,121.01,-1.75,0.47,1.07
13:24:14.3106,132.02,-69.08,121.02,-1.51,0.71,-1.19
13:24:14.3769,131.96,-69.11,120.96,-1.63,0.22,-1.01
13:24:14.4433,131.86,-69.11,120.92,-1.63,1.57,0.94
13:24:14.5109,131.89,-69.05,120.79,-1.93,1.14,0.27
13:24:14.5768,131.9,-68.94,120.66,-1.38,1.26,-3.63
13:24:14.6437,131.88,-68.83,120.57,-0.96,2.05,-0.95
13:24:14.7103,131.81,-68.74,120.53,-1.69,0.83,-2.65
13:24:14.7771,131.76,-68.73,120.45,-1.69,0.1,-3.87
13:24:14.8440,131.94,-68.75,120.15,-1.02,1.08,-1.74
13:24:14.9209,132.04,-68.72,120.0,-1.02,-0.14,-0.95
13:24:14.9806,132.29,-68.67,119.75,0.08,1.2,-0.46
13:24:15.4962,132.5,-68.64,119.57,0.32,0.53,0.58
13:24:15.1163,132.48,-68.56,119.62,0.93,0.59,-0.7
13:24:15.1791,132.28,-68.42,119.86,0.0,0.0,0.0
13:24:15.2458,131.93,-68.27,120.24,-1.2,-1.97,3.14
13:24:15.3132,131.47,-68.13,120.71,-0.59,-1.06,3.5
13:24:15.3804,131.27,-68.05,120.92,0.26,0.16,1.19
13:24:15.4461,131.37,-68.07,120.84,0.02,0.16,0.76
13:24:15.5120,131.6,-68.04,120.64,1.24,2.66,2.28
13:24:15.5799,131.95,-68.02,120.33,1.06,1.75,2.04
13:24:15.6477,132.22,-67.99,120.1,1.18,1.57,-0.22
13:24:15.7139,132.39,-68.0,119.94,0.87,1.38,0.03
13:24:15.7809,132.51,-68.0,119.84,0.45,0.9,2.28
13:24:15.8460,132.66,-67.92,119.72,0.63,1.26,0.27
13:24:15.9141,133.0,-67.78,119.43,2.03,4.31,-0.28
13:24:15.9810,133.59,-67.53,118.92,3.31,6.93,0.09
13:24:16.4786,134.2,-67.41,118.39,1.73,4.13,-1.43
13:24:16.1151,134.94,-67.31,117.7,-0.96,-0.39,-3.02
13:24:16.1811,135.18,-67.28,117.48,-0.96,-1.48,-2.04
13:24:16.2507,134.78,-67.39,117.8,-1.38,-2.15,1.31
13:24:16.3181,134.27,-67.39,118.22,-1.63,-0.75,4.66
13:24:16.3850,133.91,-67.13,118.57,-0.65,1.69,5.58
13:24:16.4550,134.13,-66.78,118.4,1.12,4.8,2.83
13:24:16.5187,134.25,-66.49,118.29,2.46,7.3,4.97
13:24:16.5839,134.83,-66.18,117.67,-0.47,2.6,1.49
13:24:16.6831,135.3,-66.23,117.14,-1.2,0.77,0.82
13:24:16.7418,135.54,-66.47,116.74,-2.05,-1.18,0.58
13:24:16.8111,135.52,-66.67,116.64,-2.42,-2.46,-4.54
13:24:16.8560,135.45,-66.78,116.6,-1.81,-1.73,-1.13
13:24:16.9178,135.38,-66.83,116.61,-0.71,0.59,0.64
13:24:16.9860,135.38,-66.76,116.56,0.14,3.7,3.02
13:24:17.5393,135.5,-66.57,116.4,0.2,3.03,0.58
13:24:17.1203,135.55,-66.38,116.33,-1.63,0.53,0.76
13:24:17.1883,135.54,-66.22,116.3,-2.42,-0.75,0.58
13:24:17.2525,135.4,-66.14,116.37,-2.18,-1.24,1.86
13:24:17.3192,135.13,-66.14,116.55,-1.38,-0.99,-0.58
13:24:17.3883,134.86,-66.23,116.71,-1.57,-1.54,-0.34
13:24:17.4530,134.64,-66.3,116.85,-0.83,-0.02,-0.64
13:24:17.5203,134.62,-66.32,116.8,-0.83,0.65,0.52
13:24:17.5861,134.76,-66.25,116.62,-0.41,0.83,-0.7
13:24:17.6530,134.96,-66.2,116.4,0.02,0.83,-1.74
13:24:17.7200,135.17,-66.2,116.16,-0.9,0.35,-0.34
13:24:17.7863,135.3,-66.23,115.98,-1.26,-0.63,-0.46
13:24:17.8533,135.24,-66.24,115.97,-0.65,0.04,-2.53
13:24:17.9203,135.13,-66.24,116.04,-0.71,-0.45,0.21
13:24:17.9872,134.94,-66.24,116.19,-1.26,-0.63,2.28
13:24:18.5645,134.79,-66.21,116.29,-1.02,-0.14,0.27
13:24:18.1243,134.67,-66.17,116.36,-0.71,0.29,-0.7
13:24:18.1879,134.6,-66.08,116.4,-0.59,0.9,2.65
13:24:18.2560,134.64,-66.0,116.35,0.14,1.75,2.16
13:24:18.3239,134.72,-65.94,116.25,-0.16,0.83,0.58
13:24:18.3920,134.7,-65.92,116.23,-0.83,-0.32,-0.82
13:24:18.4560,134.58,-65.95,116.29,-1.08,-0.99,-1.13
13:24:18.5231,134.38,-66.0,116.42,-1.38,-1.48,0.15
13:24:18.5889,134.12,-66.04,116.64,-0.71,-0.99,1.49
13:24:18.6552,133.83,-66.05,116.9,-0.59,-0.99,2.04
13:24:18.7233,133.73,-66.05,116.99,0.0,0.0,0.0
13:24:18.7889,133.71,-66.01,116.99,0.2,1.08,0.33
13:24:18.8560,133.77,-65.94,116.93,0.26,1.26,-0.64
13:24:18.9232,133.85,-65.9,116.85,-0.47,0.71,1.8
13:24:18.9898,133.92,-65.85,116.76,-0.41,0.65,1.0
13:24:19.6132,134.0,-65.83,116.66,-0.1,0.41,-1.98
13:24:19.1287,134.04,-65.79,116.61,0.45,0.65,-1.68
13:24:19.1948,134.12,-65.79,116.51,0.02,1.08,1.43
13:24:19.2599,134.25,-65.8,116.38,0.02,0.59,0.15
13:24:19.3270,134.37,-65.84,116.24,0.08,0.22,-2.17
13:24:19.3940,134.47,-65.84,116.14,0.45,0.77,-1.68
13:24:19.4607,134.54,-65.84,116.05,-0.1,1.02,0.27
13:24:19.5262,134.58,-65.84,116.0,-0.35,0.16,1.43
13:24:19.5939,134.57,-65.83,116.01,-0.23,-0.39,-0.52
13:24:19.6612,134.54,-65.81,116.03,0.08,0.22,-2.23
13:24:19.7275,134.55,-65.81,116.01,0.0,0.0,0.0
13:24:19.7946,134.57,-65.8,115.98,-0.16,0.47,1.92
13:24:19.8613,134.55,-65.78,115.99,0.0,0.0,0.0
13:24:19.9281,134.47,-65.72,116.05,0.38,0.47,-1.43
13:24:19.9952,134.44,-65.7,116.08,-0.29,0.41,1.07
13:24:20.6286,134.46,-65.72,116.05,-0.41,-0.2,1.43
13:24:20.1319,134.51,-65.74,116.0,0.0,0.0,0.0
13:24:20.1979,134.55,-65.73,115.96,0.69,0.35,-2.35
13:24:20.2680,134.53,-65.71,115.99,0.14,0.41,0.52
13:24:20.3301,134.55,-65.72,115.96,0.0,0.0,0.0
13:24:20.3999,134.75,-65.82,115.75,-0.16,-0.87,-4.73
13:24:20.4638,134.89,-66.03,115.58,0.45,0.16,-2.72
13:24:20.5319,135.07,-66.1,115.41,1.18,1.44,-1.19
13:24:20.5984,134.86,-66.27,115.58,0.32,1.2,1.19
13:24:20.6637,134.87,-66.27,115.56,0.2,0.65,1.07
13:24:20.7313,134.56,-66.35,115.84,0.2,0.04,-0.76
13:24:20.7963,134.28,-66.43,116.1,0.0,0.0,0.0
13:24:20.8636,134.19,-66.46,116.18,-0.41,-0.08,2.04
13:24:20.9310,134.1,-66.49,116.26,0.0,0.0,0.0
13:24:20.9980,133.98,-66.49,116.37,0.0,0.0,0.0
13:24:21.7002,133.93,-66.48,116.41,0.26,0.47,-1.31
13:24:21.1347,133.91,-66.46,116.42,0.0,0.0,0.0
13:24:21.2040,133.97,-66.44,116.37,0.0,0.0,0.0
13:24:21.2680,134.01,-66.41,116.33,0.0,0.0,0.0
13:24:21.3400,133.89,-66.4,116.44,-0.1,0.65,-0.46
13:24:21.4032,133.83,-66.43,116.46,0.0,0.0,0.0
13:24:21.4710,133.75,-66.49,116.54,0.87,0.47,-0.58
13:24:21.5612,133.57,-66.55,116.67,0.26,0.47,0.58
13:24:21.6257,133.28,-66.67,116.77,0.32,0.22,-1.68
13:24:21.6768,132.8,-66.84,117.08,0.0,0.0,0.0
13:24:21.7316,131.88,-67.09,117.81,-0.59,-0.57,0.09
13:24:21.7995,131.0,-67.32,118.5,-0.41,-0.69,-1.19
13:24:21.8656,130.24,-67.49,119.06,0.0,0.0,0.0
13:24:21.9323,129.35,-67.69,119.74,0.0,0.0,0.0
13:24:21.9988,128.41,-67.84,120.52,0.0,0.0,0.0
13:24:22.6612,127.32,-67.98,121.37,0.08,0.41,-1.92
13:24:22.1330,126.3,-68.15,122.13,-0.41,0.59,1.68
13:24:22.2001,125.37,-68.3,122.88,-0.47,-0.2,1.19
13:24:22.2668,124.48,-68.4,123.6,-0.29,-0.63,0.21
13:24:22.3342,123.62,-68.5,124.28,0.02,-0.51,-0.82
13:24:22.4011,122.76,-68.6,124.95,0.0,0.0,0.0
13:24:22.4691,121.93,-68.7,125.63,0.38,1.02,0.46
13:24:22.5349,121.15,-68.8,126.2,0.0,0.0,0.0
13:24:22.6000,120.37,-68.89,126.82,0.14,-0.02,-0.64
13:24:22.6688,119.69,-68.98,127.39,0.08,0.04,-1.13
13:24:22.7360,119.13,-69.09,127.85,0.0,0.0,0.0
13:24:22.8009,118.69,-69.17,128.21,0.0,0.0,0.0
13:24:22.8668,118.47,-69.25,128.3,0.69,0.71,-0.95
13:24:22.9344,118.29,-69.29,128.37,1.18,1.99,0.27
13:24:23.4477,118.26,-69.39,128.3,-0.71,-0.99,0.39
13:24:23.7684,117.52,-69.25,128.92,0.63,0.83,-0.15
13:24:23.1400,117.25,-69.26,129.12,1.67,1.26,-1.31
13:24:23.2084,117.12,-69.16,129.25,0.38,-0.81,2.65
13:24:23.2719,116.28,-70.48,130.59,12.58,-8.43,-17.53
13:24:23.3367,113.26,-72.94,135.78,91.06,-112.46,-64.0
13:24:23.4023,82.91,-79.92,176.0,130.69,-106.12,-45.52
13:24:23.4699,13.32,-69.5,-105.11,79.47,-521.85,-182.9
13:24:23.5362,-5.75,-24.2,-79.01,-33.33,-792.03,-262.17
13:24:23.6029,-9.83,11.36,-65.6,-6.14,-200.81,-283.69
13:24:23.6697,1.64,13.64,-46.6,168.43,88.03,-283.32
13:24:23.7360,11.65,9.37,-28.97,4.17,-32.64,-244.24
13:24:23.8020,9.86,6.36,-14.12,-69.19,52.85,-205.09
13:24:23.8689,8.87,0.41,-2.67,2.46,46.02,-158.45
13:24:23.9360,7.56,-2.12,5.57,-36.99,5.83,-125.64
13:24:23.9968,3.77,-2.58,12.58,-58.33,-9.41,-106.8
13:24:24.5784,-0.37,-2.0,18.68,-75.29,-1.91,-96.86
13:24:24.1182,-5.77,-1.36,24.34,-95.41,-6.91,-92.96
13:24:24.1782,-9.73,0.93,29.35,-14.19,-59.1,-88.51
13:24:24.2371,-5.02,8.15,34.39,104.17,-108.68,-81.25
13:24:24.3060,1.25,12.23,38.99,49.23,-2.52,-65.64
13:24:24.3691,2.81,9.98,41.95,-13.58,79.92,-59.48
13:24:24.4188,1.42,5.93,44.16,-47.85,99.68,-58.02
13:24:24.4579,0.73,3.25,46.09,-2.42,53.76,-60.58
13:24:24.4927,0.86,2.53,48.31,-12.42,-15.99,-56.07
13:24:24.5299,-0.81,3.66,50.52,-84.8,-35.26,-43.75
13:24:24.5725,-3.83,4.75,51.65,-109.92,-39.53,-30.15
13:24:24.6059,-7.59,6.98,52.44,-49.74,-68.8,-19.42
13:24:24.6502,-7.96,10.86,52.7,17.09,-108.25,-18.02
13:24:24.6958,-7.22,16.58,52.64,4.41,-118.62,-10.28
13:24:24.7430,-7.76,22.07,52.47,0.14,-53.13,-11.98
13:24:24.8021,-6.79,23.61,53.0,32.82,-22.52,-18.87
13:24:24.8443,-5.07,24.52,53.68,45.81,-29.35,-22.84
13:24:24.8790,-3.45,25.71,54.47,32.03,-41.24,-27.53
13:24:24.9123,-2.68,26.95,55.47,-15.41,-23.07,-27.59
13:24:24.9456,-4.08,26.95,56.59,-64.37,21.63,-19.54
13:24:24.9855,-6.07,25.85,57.34,-50.77,36.2,-10.34
13:24:25.2480,-7.05,24.31,57.82,-15.53,54.86,-3.39
13:24:25.6230,-7.52,21.75,58.53,-40.71,96.75,-7.96
13:24:25.9910,-9.44,15.47,58.64,-19.8,121.81,31.8
13:24:25.1440,-7.67,8.83,56.33,111.12,134.74,100.39
13:24:25.1934,1.94,3.74,51.77,265.08,58.94,88.44
13:24:25.2447,13.69,0.45,47.04,187.58,101.87,69.18
13:24:25.2993,23.66,-2.8,43.72,180.32,54.98,11.0
13:24:25.3448,27.82,-4.54,43.87,25.08,14.13,-53.39
13:24:25.3866,26.47,-6.33,46.46,-55.59,16.93,-93.63
13:24:25.4255,21.4,-9.24,50.59,-117.85,16.26,-100.64
13:24:25.4744,16.21,-11.01,53.98,-128.76,14.43,-101.01
13:24:25.5125,10.93,-12.3,57.28,-131.38,14.43,-93.87
13:24:25.5474,6.26,-13.16,60.2,-101.93,7.91,-78.81
13:24:25.5816,2.6,-13.19,63.01,-55.71,-17.46,-70.4
13:24:25.6187,0.88,-12.6,65.61,-15.35,-18.31,-83.14
13:24:25.6535,0.17,-12.15,69.35,15.93,-8.13,-101.31
13:24:25.6914,0.34,-11.65,73.5,31.6,-12.95,-106.13
13:24:25.7302,0.73,-9.39,79.79,14.9,-56.97,-123.39
13:24:25.7841,-1.39,-4.61,87.61,-52.48,-103.92,-129.12
13:24:25.8476,-5.44,5.71,97.96,-49.37,-169.9,-196.5
13:24:25.9163,-4.56,16.36,109.15,4.47,-159.65,-202.53
13:24:25.9735,-1.14,22.85,117.05,23.31,-116.36,-150.82
13:24:26.1704,2.52,26.94,123.93,0.81,-56.85,-113.63
13:24:26.6470,4.51,28.05,131.0,-45.41,-1.67,-110.82
13:24:26.1283,4.25,26.64,137.6,-70.29,28.76,-108.57
13:24:26.1748,3.59,25.24,141.69,-63.58,34.37,-99.24
13:24:26.2123,3.1,23.76,145.01,-46.57,43.09,-81.92
13:24:26.2512,2.59,20.7,148.26,-26.87,76.87,-45.4
13:24:26.2946,2.1,16.9,149.54,-18.58,107.6,-24.85
13:24:26.3375,1.49,11.41,150.3,-16.2,122.3,-15.82
13:24:26.3847,0.84,4.84,150.8,-8.33,143.33,-11.19
13:24:26.4301,0.88,-2.54,151.25,23.49,133.52,-10.28
13:24:26.4828,2.92,-8.45,151.66,61.36,101.63,-10.64
13:24:26.5341,6.6,-12.81,151.74,78.62,60.16,-4.97
13:24:26.5895,10.49,-14.31,151.51,80.02,2.54,5.94
13:24:26.6312,14.07,-12.31,151.16,51.18,-73.37,24.78
13:24:26.6845,15.64,-6.47,150.81,7.88,-126.06,44.54
13:24:26.7361,15.25,-0.09,150.16,-23.64,-130.14,55.64
13:24:26.7832,14.28,4.32,149.44,-33.4,-123.19,56.98
13:24:26.8168,12.73,9.17,148.35,-34.68,-90.69,48.32
13:24:26.8569,11.31,12.14,147.43,-29.31,-50.14,29.42
13:24:26.8946,9.85,13.33,146.25,-29.62,2.91,39.72
13:24:26.9398,7.94,12.73,144.1,-39.37,39.8,56.43
13:24:26.9793,5.67,11.04,141.45,-49.07,59.43,66.49
13:24:27.2062,2.86,8.63,138.23,-47.48,52.85,61.43
13:24:27.6132,0.59,6.32,135.09,-17.73,33.52,50.82
13:24:27.1175,-0.01,4.69,132.54,4.41,17.3,40.39
13:24:27.1723,-0.44,3.81,130.32,-18.88,3.94,33.93
13:24:27.2333,-2.08,3.6,128.75,-52.66,3.15,31.98
13:24:27.2822,-4.77,2.86,127.31,-72.97,27.3,32.77
13:24:27.3286,-7.86,0.77,126.39,-58.03,53.88,8.2
13:24:27.3760,-9.56,-2.17,128.45,-16.38,69.13,-70.09
13:24:27.4271,-9.79,-5.53,133.13,14.41,90.47,-78.81
13:24:27.4779,-9.17,-9.48,137.78,24.35,63.09,-53.14
13:24:27.5378,-7.41,-11.38,140.69,63.01,23.15,-42.23
13:24:27.5969,-3.97,-11.86,143.24,85.81,5.04,-54.12
13:24:27.6434,-0.41,-11.57,145.97,101.24,-14.71,-66.19
13:24:27.6863,3.84,-10.39,149.3,108.98,-37.82,-72.9
13:24:27.7322,8.1,-8.7,152.9,103.74,-53.92,-75.82
13:24:27.7778,11.56,-6.81,156.55,85.32,-62.7,-77.65
13:24:27.8194,14.53,-4.88,160.74,62.82,-55.93,-80.15
13:24:27.8645,16.42,-4.01,164.26,51.48,-37.52,-85.22
13:24:27.9037,18.18,-4.01,168.15,38.68,-13.19,-74.61
13:24:27.9490,19.54,-4.75,170.81,30.93,0.77,-45.4
13:24:27.9950,20.67,-5.18,172.23,22.21,-6.79,-18.57
13:24:28.4151,21.27,-4.69,172.79,7.95,-23.01,-2.35
13:24:28.8435,21.6,-3.63,174.17,19.53,-36.67,-40.09
13:24:28.1315,22.8,-3.02,176.56,42.21,-33.56,-46.37
13:24:28.1718,25.27,-1.85,178.68,41.06,-42.09,-9.48
13:24:28.2275,26.28,-0.44,179.64,14.59,-51.91,-7.84
13:24:28.2640,25.96,1.36,-178.69,-25.35,-50.57,-22.17
13:24:28.3086,24.49,2.68,-176.76,-37.18,-39.47,-30.28
13:24:28.3551,23.12,3.22,-174.85,-22.97,-21.18,-33.81
13:24:28.3979,22.54,3.06,-173.7,-7.79,0.35,-15.09
13:24:28.4380,22.16,2.52,-173.72,-10.59,21.44,2.96
13:24:28.4789,21.19,1.39,-174.3,-24.25,34.98,0.58
13:24:28.5243,18.62,-1.64,-174.91,-41.2,41.99,-20.09
13:24:28.5943,14.92,-3.7,-174.83,-69.31,24.13,4.11
13:24:28.6623,9.23,-5.51,-175.94,-87.48,41.93,9.54
13:24:28.7330,5.2,-7.71,-176.85,-59.98,47.36,14.78
13:24:28.7883,3.03,-11.14,-178.32,-11.87,53.7,12.47
13:24:28.8510,3.26,-13.74,-178.74,13.98,43.21,2.65
13:24:28.9055,4.44,-15.32,-179.3,25.63,19.07,14.6
13:24:28.9576,6.6,-14.84,179.76,22.21,-27.76,8.38
13:24:29.4251,8.31,-11.62,178.68,36.85,-51.97,38.44
13:24:29.1057,12.04,-8.82,177.91,67.58,-25.99,3.26
13:24:29.1682,14.9,-7.68,176.81,9.96,-5.57,41.37
13:24:29.2258,13.52,-6.9,173.4,-70.83,16.26,79.05
13:24:29.2834,8.64,-7.82,168.73,-107.79,40.77,58.81
13:24:29.3436,4.79,-8.97,167.34,-85.59,40.41,3.14
13:24:29.3784,2.07,-10.2,167.72,-61.14,34.13,-20.28
13:24:29.4156,-0.33,-11.03,168.52,-49.01,3.58,-16.8
13:24:29.4600,-2.56,-10.42,169.36,-51.2,-33.49,-29.0
13:24:29.4999,-4.95,-8.57,170.78,-62.24,-50.08,-45.76
13:24:29.5383,-8.03,-6.72,172.21,-64.8,-25.51,-24.91
13:24:29.5825,-10.45,-5.77,173.19,-37.85,-10.99,-33.39
13:24:29.6252,-11.5,-5.41,175.2,-5.83,13.09,-65.03
13:24:29.6695,-11.55,-5.78,178.94,14.71,28.52,-76.43
13:24:29.7147,-11.15,-6.6,-178.23,20.02,45.22,-59.0
13:24:29.7538,-10.59,-8.22,-175.54,23.8,48.09,-52.35
13:24:29.7963,-9.69,-10.17,-172.31,34.23,50.96,-59.54
13:24:29.8483,-8.1,-12.0,-168.71,63.07,50.22,-76.31
13:24:29.8964,-4.59,-14.83,-162.92,82.58,57.72,-85.52
13:24:29.9629,-2.08,-17.26,-158.61,76.18,56.75,-87.9
13:24:30.4203,-0.41,-19.3,-154.7,66.06,42.97,-91.37
13:24:30.4505,0.9,-20.5,-150.31,63.86,10.65,-95.58
13:24:30.8822,2.48,-20.29,-145.35,76.91,-23.62,-96.13
13:24:30.1379,5.08,-18.92,-140.48,95.45,-43.07,-84.97
13:24:30.1867,9.99,-16.14,-135.73,114.65,-67.21,-50.58
13:24:30.2462,15.01,-13.07,-133.53,83.92,-57.21,-1.07
13:24:30.3025,17.8,-9.53,-133.91,9.71,-61.3,42.71
13:24:30.3557,16.67,-5.93,-135.6,-56.99,-57.7,61.25
13:24:30.4073,13.52,-2.15,-137.54,-80.9,-75.57,57.1
13:24:30.4532,7.21,2.75,-139.31,-119.98,-72.82,28.87
13:24:30.5123,0.84,5.73,-139.49,-134.86,-59.47,-14.48
13:24:30.5592,-3.77,7.35,-138.37,-115.71,-30.45,-41.8
13:24:30.5967,-7.12,7.92,-136.98,-78.76,5.41,-34.91
13:24:30.6343,-9.2,7.16,-135.82,-41.26,41.14,-21.37
13:24:30.6733,-10.24,4.67,-134.23,-17.54,81.69,-26.92
13:24:30.7178,-10.46,1.0,-132.34,-8.94,100.16,-29.91
13:24:30.7611,-10.63,-2.98,-130.25,-6.14,99.98,-29.79
13:24:30.8039,-11.4,-7.23,-128.18,-20.53,73.58,-17.41
13:24:30.8512,-12.05,-8.69,-127.42,-4.86,17.79,-10.15
13:24:30.8897,-10.47,-7.75,-126.66,66.12,-28.31,-31.13
13:24:30.9419,-4.28,-5.51,-124.07,121.91,-26.42,-46.86
13:24:31.8209,2.47,-3.51,-121.49,122.34,-34.41,-46.25
13:24:31.5925,7.68,-1.88,-119.04,101.48,-33.43,-46.25
13:24:31.1135,12.27,-0.84,-116.25,49.41,-12.09,-34.97
13:24:31.1715,13.41,-1.04,-115.01,2.76,9.92,-22.47
